Freq	DF_LOWSHELF(FREQ,350,3.5,0,48000)
+DF_HIGHSHELF(FREQ,3500,-2.5,0,48000)
18411.988281	-2.499879
18412.351562	-2.499879
18412.718750	-2.499879
18413.085938	-2.499879
18413.453125	-2.499879
18413.816406	-2.499879
18414.183594	-2.499879
18414.550781	-2.499879
18414.917969	-2.499879
18415.281250	-2.499879
18415.648438	-2.499879
18416.015625	-2.499880
18416.382812	-2.499880
18416.746094	-2.499880
18417.113281	-2.499880
18417.480469	-2.499880
18417.847656	-2.499880
18418.210938	-2.499880
18418.578125	-2.499880
18418.945312	-2.499880
18419.312500	-2.499880
18419.675781	-2.499880
18420.042969	-2.499880
18420.410156	-2.499880
18420.777344	-2.499880
18421.140625	-2.499880
18421.507812	-2.499880
18421.875000	-2.499880
18422.242188	-2.499880
18422.605469	-2.499880
18422.972656	-2.499880
18423.339844	-2.499880
18423.707031	-2.499880
18424.070312	-2.499880
18424.437500	-2.499880
18424.804688	-2.499880
18425.171875	-2.499880
18425.535156	-2.499880
18425.902344	-2.499880
18426.269531	-2.499880
18426.636719	-2.499881
18427.000000	-2.499881
18427.367188	-2.499881
18427.734375	-2.499881
18428.101562	-2.499881
18428.464844	-2.499881
18428.832031	-2.499881
18429.199219	-2.499881
18429.566406	-2.499881
18429.929688	-2.499881
18430.296875	-2.499881
18430.664062	-2.499881
18431.031250	-2.499881
18431.394531	-2.499881
18431.761719	-2.499881
18432.128906	-2.499881
18432.496094	-2.499881
18432.859375	-2.499881
18433.226562	-2.499881
18433.593750	-2.499881
18433.960938	-2.499881
18434.324219	-2.499881
18434.691406	-2.499881
18435.058594	-2.499881
18435.425781	-2.499881
18435.789062	-2.499881
18436.156250	-2.499881
18436.523438	-2.499881
18436.890625	-2.499881
18437.253906	-2.499882
18437.621094	-2.499882
18437.988281	-2.499882
18438.355469	-2.499882
18438.718750	-2.499882
18439.085938	-2.499882
18439.453125	-2.499882
18439.820312	-2.499882
18440.183594	-2.499882
18440.550781	-2.499882
18440.917969	-2.499882
18441.285156	-2.499882
18441.648438	-2.499882
18442.015625	-2.499882
18442.382812	-2.499882
18442.750000	-2.499882
18443.113281	-2.499882
18443.480469	-2.499882
18443.847656	-2.499882
18444.214844	-2.499882
18444.578125	-2.499882
18444.945312	-2.499882
18445.312500	-2.499882
18445.679688	-2.499882
18446.042969	-2.499882
18446.410156	-2.499882
18446.777344	-2.499882
18447.144531	-2.499882
18447.507812	-2.499882
18447.875000	-2.499882
18448.242188	-2.499883
18448.609375	-2.499883
18448.972656	-2.499883
18449.339844	-2.499883
18449.707031	-2.499883
18450.074219	-2.499883
18450.437500	-2.499883
18450.804688	-2.499883
18451.171875	-2.499883
18451.539062	-2.499883
18451.902344	-2.499883
18452.269531	-2.499883
18452.636719	-2.499883
18453.003906	-2.499883
18453.367188	-2.499883
18453.734375	-2.499883
18454.101562	-2.499883
18454.468750	-2.499883
18454.832031	-2.499883
18455.199219	-2.499883
18455.566406	-2.499883
18455.933594	-2.499883
18456.296875	-2.499883
18456.664062	-2.499883
18457.031250	-2.499883
18457.398438	-2.499883
18457.761719	-2.499883
18458.128906	-2.499883
18458.496094	-2.499883
18458.863281	-2.499884
18459.226562	-2.499884
18459.593750	-2.499884
18459.960938	-2.499884
18460.328125	-2.499884
18460.691406	-2.499884
18461.058594	-2.499884
18461.425781	-2.499884
18461.792969	-2.499884
18462.156250	-2.499884
18462.523438	-2.499884
18462.890625	-2.499884
18463.257812	-2.499884
18463.621094	-2.499884
18463.988281	-2.499884
18464.355469	-2.499884
18464.722656	-2.499884
18465.085938	-2.499884
18465.453125	-2.499884
18465.820312	-2.499884
18466.187500	-2.499884
18466.550781	-2.499884
18466.917969	-2.499884
18467.285156	-2.499884
18467.652344	-2.499884
18468.015625	-2.499884
18468.382812	-2.499884
18468.750000	-2.499884
18469.117188	-2.499884
18469.480469	-2.499884
18469.847656	-2.499885
18470.214844	-2.499885
18470.582031	-2.499885
18470.945312	-2.499885
18471.312500	-2.499885
18471.679688	-2.499885
18472.046875	-2.499885
18472.410156	-2.499885
18472.777344	-2.499885
18473.144531	-2.499885
18473.511719	-2.499885
18473.875000	-2.499885
18474.242188	-2.499885
18474.609375	-2.499885
18474.976562	-2.499885
18475.339844	-2.499885
18475.707031	-2.499885
18476.074219	-2.499885
18476.441406	-2.499885
18476.804688	-2.499885
18477.171875	-2.499885
18477.539062	-2.499885
18477.906250	-2.499885
18478.269531	-2.499885
18478.636719	-2.499885
18479.003906	-2.499885
18479.371094	-2.499885
18479.734375	-2.499885
18480.101562	-2.499885
18480.468750	-2.499885
18480.835938	-2.499886
18481.199219	-2.499886
18481.566406	-2.499886
18481.933594	-2.499886
18482.300781	-2.499886
18482.664062	-2.499886
18483.031250	-2.499886
18483.398438	-2.499886
18483.765625	-2.499886
18484.128906	-2.499886
18484.496094	-2.499886
18484.863281	-2.499886
18485.230469	-2.499886
18485.593750	-2.499886
18485.960938	-2.499886
18486.328125	-2.499886
18486.695312	-2.499886
18487.058594	-2.499886
18487.425781	-2.499886
18487.792969	-2.499886
18488.160156	-2.499886
18488.523438	-2.499886
18488.890625	-2.499886
18489.257812	-2.499886
18489.625000	-2.499886
18489.988281	-2.499886
18490.355469	-2.499886
18490.722656	-2.499886
18491.089844	-2.499886
18491.453125	-2.499886
18491.820312	-2.499887
18492.187500	-2.499887
18492.554688	-2.499887
18492.917969	-2.499887
18493.285156	-2.499887
18493.652344	-2.499887
18494.019531	-2.499887
18494.382812	-2.499887
18494.750000	-2.499887
18495.117188	-2.499887
18495.484375	-2.499887
18495.847656	-2.499887
18496.214844	-2.499887
18496.582031	-2.499887
18496.949219	-2.499887
18497.312500	-2.499887
18497.679688	-2.499887
18498.046875	-2.499887
18498.414062	-2.499887
18498.777344	-2.499887
18499.144531	-2.499887
18499.511719	-2.499887
18499.878906	-2.499887
18500.242188	-2.499887
18500.609375	-2.499887
18500.976562	-2.499887
18501.343750	-2.499887
18501.707031	-2.499887
18502.074219	-2.499887
18502.441406	-2.499887
18502.808594	-2.499887
18503.171875	-2.499888
18503.539062	-2.499888
18503.906250	-2.499888
18504.273438	-2.499888
18504.636719	-2.499888
18505.003906	-2.499888
18505.371094	-2.499888
18505.738281	-2.499888
18506.101562	-2.499888
18506.468750	-2.499888
18506.835938	-2.499888
18507.203125	-2.499888
18507.566406	-2.499888
18507.933594	-2.499888
18508.300781	-2.499888
18508.667969	-2.499888
18509.031250	-2.499888
18509.398438	-2.499888
18509.765625	-2.499888
18510.132812	-2.499888
18510.496094	-2.499888
18510.863281	-2.499888
18511.230469	-2.499888
18511.597656	-2.499888
18511.960938	-2.499888
18512.328125	-2.499888
18512.695312	-2.499888
18513.062500	-2.499888
18513.425781	-2.499888
18513.792969	-2.499888
18514.160156	-2.499889
18514.527344	-2.499889
18514.890625	-2.499889
18515.257812	-2.499889
18515.625000	-2.499889
18515.992188	-2.499889
18516.355469	-2.499889
18516.722656	-2.499889
18517.089844	-2.499889
18517.457031	-2.499889
18517.820312	-2.499889
18518.187500	-2.499889
18518.554688	-2.499889
18518.921875	-2.499889
18519.285156	-2.499889
18519.652344	-2.499889
18520.019531	-2.499889
18520.386719	-2.499889
18520.750000	-2.499889
18521.117188	-2.499889
18521.484375	-2.499889
18521.851562	-2.499889
18522.214844	-2.499889
18522.582031	-2.499889
18522.949219	-2.499889
18523.316406	-2.499889
18523.679688	-2.499889
18524.046875	-2.499889
18524.414062	-2.499889
18524.781250	-2.499889
18525.144531	-2.499889
18525.511719	-2.499890
18525.878906	-2.499890
18526.246094	-2.499890
18526.609375	-2.499890
18526.976562	-2.499890
18527.343750	-2.499890
18527.710938	-2.499890
18528.074219	-2.499890
18528.441406	-2.499890
18528.808594	-2.499890
18529.175781	-2.499890
18529.539062	-2.499890
18529.906250	-2.499890
18530.273438	-2.499890
18530.640625	-2.499890
18531.003906	-2.499890
18531.371094	-2.499890
18531.738281	-2.499890
18532.105469	-2.499890
18532.468750	-2.499890
18532.835938	-2.499890
18533.203125	-2.499890
18533.570312	-2.499890
18533.933594	-2.499890
18534.300781	-2.499890
18534.667969	-2.499890
18535.035156	-2.499890
18535.398438	-2.499890
18535.765625	-2.499890
18536.132812	-2.499890
18536.500000	-2.499890
18536.863281	-2.499891
18537.230469	-2.499891
18537.597656	-2.499891
18537.964844	-2.499891
18538.328125	-2.499891
18538.695312	-2.499891
18539.062500	-2.499891
18539.429688	-2.499891
18539.792969	-2.499891
18540.160156	-2.499891
18540.527344	-2.499891
18540.894531	-2.499891
18541.257812	-2.499891
18541.625000	-2.499891
18541.992188	-2.499891
18542.359375	-2.499891
18542.722656	-2.499891
18543.089844	-2.499891
18543.457031	-2.499891
18543.824219	-2.499891
18544.187500	-2.499891
18544.554688	-2.499891
18544.921875	-2.499891
18545.289062	-2.499891
18545.652344	-2.499891
18546.019531	-2.499891
18546.386719	-2.499891
18546.753906	-2.499891
18547.117188	-2.499891
18547.484375	-2.499891
18547.851562	-2.499891
18548.218750	-2.499891
18548.582031	-2.499892
18548.949219	-2.499892
18549.316406	-2.499892
18549.683594	-2.499892
18550.046875	-2.499892
18550.414062	-2.499892
18550.781250	-2.499892
18551.148438	-2.499892
18551.511719	-2.499892
18551.878906	-2.499892
18552.246094	-2.499892
18552.613281	-2.499892
18552.976562	-2.499892
18553.343750	-2.499892
18553.710938	-2.499892
18554.078125	-2.499892
18554.441406	-2.499892
18554.808594	-2.499892
18555.175781	-2.499892
18555.542969	-2.499892
18555.906250	-2.499892
18556.273438	-2.499892
18556.640625	-2.499892
18557.007812	-2.499892
18557.371094	-2.499892
18557.738281	-2.499892
18558.105469	-2.499892
18558.472656	-2.499892
18558.835938	-2.499892
18559.203125	-2.499892
18559.570312	-2.499892
18559.937500	-2.499893
18560.300781	-2.499893
18560.667969	-2.499893
18561.035156	-2.499893
18561.402344	-2.499893
18561.765625	-2.499893
18562.132812	-2.499893
18562.500000	-2.499893
18562.867188	-2.499893
18563.230469	-2.499893
18563.597656	-2.499893
18563.964844	-2.499893
18564.332031	-2.499893
18564.695312	-2.499893
18565.062500	-2.499893
18565.429688	-2.499893
18565.796875	-2.499893
18566.160156	-2.499893
18566.527344	-2.499893
18566.894531	-2.499893
18567.261719	-2.499893
18567.625000	-2.499893
18567.992188	-2.499893
18568.359375	-2.499893
18568.726562	-2.499893
18569.089844	-2.499893
18569.457031	-2.499893
18569.824219	-2.499893
18570.191406	-2.499893
18570.554688	-2.499893
18570.921875	-2.499893
18571.289062	-2.499893
18571.656250	-2.499894
18572.019531	-2.499894
18572.386719	-2.499894
18572.753906	-2.499894
18573.121094	-2.499894
18573.484375	-2.499894
18573.851562	-2.499894
18574.218750	-2.499894
18574.585938	-2.499894
18574.949219	-2.499894
18575.316406	-2.499894
18575.683594	-2.499894
18576.050781	-2.499894
18576.414062	-2.499894
18576.781250	-2.499894
18577.148438	-2.499894
18577.515625	-2.499894
18577.878906	-2.499894
18578.246094	-2.499894
18578.613281	-2.499894
18578.980469	-2.499894
18579.343750	-2.499894
18579.710938	-2.499894
18580.078125	-2.499894
18580.445312	-2.499894
18580.808594	-2.499894
18581.175781	-2.499894
18581.542969	-2.499894
18581.910156	-2.499894
18582.273438	-2.499894
18582.640625	-2.499894
18583.007812	-2.499894
18583.375000	-2.499895
18583.738281	-2.499895
18584.105469	-2.499895
18584.472656	-2.499895
18584.839844	-2.499895
18585.203125	-2.499895
18585.570312	-2.499895
18585.937500	-2.499895
18586.304688	-2.499895
18586.667969	-2.499895
18587.035156	-2.499895
18587.402344	-2.499895
18587.769531	-2.499895
18588.132812	-2.499895
18588.500000	-2.499895
18588.867188	-2.499895
18589.234375	-2.499895
18589.597656	-2.499895
18589.964844	-2.499895
18590.332031	-2.499895
18590.699219	-2.499895
18591.062500	-2.499895
18591.429688	-2.499895
18591.796875	-2.499895
18592.164062	-2.499895
18592.527344	-2.499895
18592.894531	-2.499895
18593.261719	-2.499895
18593.628906	-2.499895
18593.992188	-2.499895
18594.359375	-2.499895
18594.726562	-2.499895
18595.093750	-2.499895
18595.457031	-2.499896
18595.824219	-2.499896
18596.191406	-2.499896
18596.558594	-2.499896
18596.921875	-2.499896
18597.289062	-2.499896
18597.656250	-2.499896
18598.023438	-2.499896
18598.386719	-2.499896
18598.753906	-2.499896
18599.121094	-2.499896
18599.488281	-2.499896
18599.851562	-2.499896
18600.218750	-2.499896
18600.585938	-2.499896
18600.953125	-2.499896
18601.316406	-2.499896
18601.683594	-2.499896
18602.050781	-2.499896
18602.417969	-2.499896
18602.781250	-2.499896
18603.148438	-2.499896
18603.515625	-2.499896
18603.882812	-2.499896
18604.246094	-2.499896
18604.613281	-2.499896
18604.980469	-2.499896
18605.347656	-2.499896
18605.710938	-2.499896
18606.078125	-2.499896
18606.445312	-2.499896
18606.812500	-2.499896
18607.175781	-2.499897
18607.542969	-2.499897
18607.910156	-2.499897
18608.277344	-2.499897
18608.640625	-2.499897
18609.007812	-2.499897
18609.375000	-2.499897
18609.742188	-2.499897
18610.105469	-2.499897
18610.472656	-2.499897
18610.839844	-2.499897
18611.207031	-2.499897
18611.570312	-2.499897
18611.937500	-2.499897
18612.304688	-2.499897
18612.671875	-2.499897
18613.035156	-2.499897
18613.402344	-2.499897
18613.769531	-2.499897
18614.136719	-2.499897
18614.500000	-2.499897
18614.867188	-2.499897
18615.234375	-2.499897
18615.601562	-2.499897
18615.964844	-2.499897
18616.332031	-2.499897
18616.699219	-2.499897
18617.066406	-2.499897
18617.429688	-2.499897
18617.796875	-2.499897
18618.164062	-2.499897
18618.531250	-2.499897
18618.894531	-2.499897
18619.261719	-2.499898
18619.628906	-2.499898
18619.996094	-2.499898
18620.359375	-2.499898
18620.726562	-2.499898
18621.093750	-2.499898
18621.460938	-2.499898
18621.824219	-2.499898
18622.191406	-2.499898
18622.558594	-2.499898
18622.925781	-2.499898
18623.289062	-2.499898
18623.656250	-2.499898
18624.023438	-2.499898
18624.390625	-2.499898
18624.753906	-2.499898
18625.121094	-2.499898
18625.488281	-2.499898
18625.855469	-2.499898
18626.218750	-2.499898
18626.585938	-2.499898
18626.953125	-2.499898
18627.320312	-2.499898
18627.683594	-2.499898
18628.050781	-2.499898
18628.417969	-2.499898
18628.785156	-2.499898
18629.148438	-2.499898
18629.515625	-2.499898
18629.882812	-2.499898
18630.250000	-2.499898
18630.613281	-2.499898
18630.980469	-2.499898
18631.347656	-2.499899
18631.714844	-2.499899
18632.078125	-2.499899
18632.445312	-2.499899
18632.812500	-2.499899
18633.179688	-2.499899
18633.542969	-2.499899
18633.910156	-2.499899
18634.277344	-2.499899
18634.644531	-2.499899
18635.007812	-2.499899
18635.375000	-2.499899
18635.742188	-2.499899
18636.109375	-2.499899
18636.472656	-2.499899
18636.839844	-2.499899
18637.207031	-2.499899
18637.574219	-2.499899
18637.937500	-2.499899
18638.304688	-2.499899
18638.671875	-2.499899
18639.039062	-2.499899
18639.402344	-2.499899
18639.769531	-2.499899
18640.136719	-2.499899
18640.503906	-2.499899
18640.867188	-2.499899
18641.234375	-2.499899
18641.601562	-2.499899
18641.968750	-2.499899
18642.332031	-2.499899
18642.699219	-2.499899
18643.066406	-2.499899
18643.433594	-2.499900
18643.796875	-2.499900
18644.164062	-2.499900
18644.531250	-2.499900
18644.898438	-2.499900
18645.261719	-2.499900
18645.628906	-2.499900
18645.996094	-2.499900
18646.363281	-2.499900
18646.726562	-2.499900
18647.093750	-2.499900
18647.460938	-2.499900
18647.828125	-2.499900
18648.191406	-2.499900
18648.558594	-2.499900
18648.925781	-2.499900
18649.292969	-2.499900
18649.656250	-2.499900
18650.023438	-2.499900
18650.390625	-2.499900
18650.757812	-2.499900
18651.121094	-2.499900
18651.488281	-2.499900
18651.855469	-2.499900
18652.222656	-2.499900
18652.585938	-2.499900
18652.953125	-2.499900
18653.320312	-2.499900
18653.687500	-2.499900
18654.050781	-2.499900
18654.417969	-2.499900
18654.785156	-2.499900
18655.152344	-2.499900
18655.515625	-2.499900
18655.882812	-2.499901
18656.250000	-2.499901
18656.617188	-2.499901
18656.980469	-2.499901
18657.347656	-2.499901
18657.714844	-2.499901
18658.082031	-2.499901
18658.445312	-2.499901
18658.812500	-2.499901
18659.179688	-2.499901
18659.546875	-2.499901
18659.910156	-2.499901
18660.277344	-2.499901
18660.644531	-2.499901
18661.011719	-2.499901
18661.375000	-2.499901
18661.742188	-2.499901
18662.109375	-2.499901
18662.476562	-2.499901
18662.839844	-2.499901
18663.207031	-2.499901
18663.574219	-2.499901
18663.941406	-2.499901
18664.304688	-2.499901
18664.671875	-2.499901
18665.039062	-2.499901
18665.406250	-2.499901
18665.769531	-2.499901
18666.136719	-2.499901
18666.503906	-2.499901
18666.871094	-2.499901
18667.234375	-2.499901
18667.601562	-2.499901
18667.968750	-2.499901
18668.335938	-2.499902
18668.699219	-2.499902
18669.066406	-2.499902
18669.433594	-2.499902
18669.800781	-2.499902
18670.164062	-2.499902
18670.531250	-2.499902
18670.898438	-2.499902
18671.265625	-2.499902
18671.628906	-2.499902
18671.996094	-2.499902
18672.363281	-2.499902
18672.730469	-2.499902
18673.093750	-2.499902
18673.460938	-2.499902
18673.828125	-2.499902
18674.195312	-2.499902
18674.558594	-2.499902
18674.925781	-2.499902
18675.292969	-2.499902
18675.660156	-2.499902
18676.023438	-2.499902
18676.390625	-2.499902
18676.757812	-2.499902
18677.125000	-2.499902
18677.488281	-2.499902
18677.855469	-2.499902
18678.222656	-2.499902
18678.589844	-2.499902
18678.953125	-2.499902
18679.320312	-2.499902
18679.687500	-2.499902
18680.054688	-2.499902
18680.417969	-2.499902
18680.785156	-2.499903
18681.152344	-2.499903
18681.519531	-2.499903
18681.882812	-2.499903
18682.250000	-2.499903
18682.617188	-2.499903
18682.984375	-2.499903
18683.347656	-2.499903
18683.714844	-2.499903
18684.082031	-2.499903
18684.449219	-2.499903
18684.812500	-2.499903
18685.179688	-2.499903
18685.546875	-2.499903
18685.914062	-2.499903
18686.277344	-2.499903
18686.644531	-2.499903
18687.011719	-2.499903
18687.378906	-2.499903
18687.742188	-2.499903
18688.109375	-2.499903
18688.476562	-2.499903
18688.843750	-2.499903
18689.207031	-2.499903
18689.574219	-2.499903
18689.941406	-2.499903
18690.308594	-2.499903
18690.671875	-2.499903
18691.039062	-2.499903
18691.406250	-2.499903
18691.773438	-2.499903
18692.136719	-2.499903
18692.503906	-2.499903
18692.871094	-2.499903
18693.238281	-2.499903
18693.601562	-2.499904
18693.968750	-2.499904
18694.335938	-2.499904
18694.703125	-2.499904
18695.066406	-2.499904
18695.433594	-2.499904
18695.800781	-2.499904
18696.167969	-2.499904
18696.531250	-2.499904
18696.898438	-2.499904
18697.265625	-2.499904
18697.632812	-2.499904
18697.996094	-2.499904
18698.363281	-2.499904
18698.730469	-2.499904
18699.097656	-2.499904
18699.460938	-2.499904
18699.828125	-2.499904
18700.195312	-2.499904
18700.562500	-2.499904
18700.925781	-2.499904
18701.292969	-2.499904
18701.660156	-2.499904
18702.027344	-2.499904
18702.390625	-2.499904
18702.757812	-2.499904
18703.125000	-2.499904
18703.492188	-2.499904
18703.855469	-2.499904
18704.222656	-2.499904
18704.589844	-2.499904
18704.957031	-2.499904
18705.320312	-2.499904
18705.687500	-2.499904
18706.054688	-2.499905
18706.421875	-2.499905
18706.785156	-2.499905
18707.152344	-2.499905
18707.519531	-2.499905
18707.886719	-2.499905
18708.250000	-2.499905
18708.617188	-2.499905
18708.984375	-2.499905
18709.351562	-2.499905
18709.714844	-2.499905
18710.082031	-2.499905
18710.449219	-2.499905
18710.816406	-2.499905
18711.179688	-2.499905
18711.546875	-2.499905
18711.914062	-2.499905
18712.281250	-2.499905
18712.644531	-2.499905
18713.011719	-2.499905
18713.378906	-2.499905
18713.746094	-2.499905
18714.109375	-2.499905
18714.476562	-2.499905
18714.843750	-2.499905
18715.210938	-2.499905
18715.574219	-2.499905
18715.941406	-2.499905
18716.308594	-2.499905
18716.675781	-2.499905
18717.039062	-2.499905
18717.406250	-2.499905
18717.773438	-2.499905
18718.140625	-2.499905
18718.503906	-2.499905
18718.871094	-2.499906
18719.238281	-2.499906
18719.605469	-2.499906
18719.968750	-2.499906
18720.335938	-2.499906
18720.703125	-2.499906
18721.070312	-2.499906
18721.433594	-2.499906
18721.800781	-2.499906
18722.167969	-2.499906
18722.535156	-2.499906
18722.898438	-2.499906
18723.265625	-2.499906
18723.632812	-2.499906
18724.000000	-2.499906
18724.363281	-2.499906
18724.730469	-2.499906
18725.097656	-2.499906
18725.464844	-2.499906
18725.828125	-2.499906
18726.195312	-2.499906
18726.562500	-2.499906
18726.929688	-2.499906
18727.292969	-2.499906
18727.660156	-2.499906
18728.027344	-2.499906
18728.394531	-2.499906
18728.757812	-2.499906
18729.125000	-2.499906
18729.492188	-2.499906
18729.859375	-2.499906
18730.222656	-2.499906
18730.589844	-2.499906
18730.957031	-2.499906
18731.324219	-2.499906
18731.687500	-2.499906
18732.054688	-2.499907
18732.421875	-2.499907
18732.789062	-2.499907
18733.152344	-2.499907
18733.519531	-2.499907
18733.886719	-2.499907
18734.253906	-2.499907
18734.617188	-2.499907
18734.984375	-2.499907
18735.351562	-2.499907
18735.718750	-2.499907
18736.082031	-2.499907
18736.449219	-2.499907
18736.816406	-2.499907
18737.183594	-2.499907
18737.546875	-2.499907
18737.914062	-2.499907
18738.281250	-2.499907
18738.648438	-2.499907
18739.011719	-2.499907
18739.378906	-2.499907
18739.746094	-2.499907
18740.113281	-2.499907
18740.476562	-2.499907
18740.843750	-2.499907
18741.210938	-2.499907
18741.578125	-2.499907
18741.941406	-2.499907
18742.308594	-2.499907
18742.675781	-2.499907
18743.042969	-2.499907
18743.406250	-2.499907
18743.773438	-2.499907
18744.140625	-2.499907
18744.507812	-2.499907
18744.871094	-2.499908
18745.238281	-2.499908
18745.605469	-2.499908
18745.972656	-2.499908
18746.335938	-2.499908
18746.703125	-2.499908
18747.070312	-2.499908
18747.437500	-2.499908
18747.800781	-2.499908
18748.167969	-2.499908
18748.535156	-2.499908
18748.902344	-2.499908
18749.265625	-2.499908
18749.632812	-2.499908
18750.000000	-2.499908
18750.367188	-2.499908
18750.730469	-2.499908
18751.097656	-2.499908
18751.464844	-2.499908
18751.832031	-2.499908
18752.195312	-2.499908
18752.562500	-2.499908
18752.929688	-2.499908
18753.296875	-2.499908
18753.660156	-2.499908
18754.027344	-2.499908
18754.394531	-2.499908
18754.761719	-2.499908
18755.125000	-2.499908
18755.492188	-2.499908
18755.859375	-2.499908
18756.226562	-2.499908
18756.589844	-2.499908
18756.957031	-2.499908
18757.324219	-2.499908
18757.691406	-2.499908
18758.054688	-2.499909
18758.421875	-2.499909
18758.789062	-2.499909
18759.156250	-2.499909
18759.519531	-2.499909
18759.886719	-2.499909
18760.253906	-2.499909
18760.621094	-2.499909
18760.984375	-2.499909
18761.351562	-2.499909
18761.718750	-2.499909
18762.085938	-2.499909
18762.449219	-2.499909
18762.816406	-2.499909
18763.183594	-2.499909
18763.550781	-2.499909
18763.914062	-2.499909
18764.281250	-2.499909
18764.648438	-2.499909
18765.015625	-2.499909
18765.378906	-2.499909
18765.746094	-2.499909
18766.113281	-2.499909
18766.480469	-2.499909
18766.843750	-2.499909
18767.210938	-2.499909
18767.578125	-2.499909
18767.945312	-2.499909
18768.308594	-2.499909
18768.675781	-2.499909
18769.042969	-2.499909
18769.410156	-2.499909
18769.773438	-2.499909
18770.140625	-2.499909
18770.507812	-2.499909
18770.875000	-2.499909
18771.238281	-2.499909
18771.605469	-2.499910
18771.972656	-2.499910
18772.339844	-2.499910
18772.703125	-2.499910
18773.070312	-2.499910
18773.437500	-2.499910
18773.804688	-2.499910
18774.167969	-2.499910
18774.535156	-2.499910
18774.902344	-2.499910
18775.269531	-2.499910
18775.632812	-2.499910
18776.000000	-2.499910
18776.367188	-2.499910
18776.734375	-2.499910
18777.097656	-2.499910
18777.464844	-2.499910
18777.832031	-2.499910
18778.199219	-2.499910
18778.562500	-2.499910
18778.929688	-2.499910
18779.296875	-2.499910
18779.664062	-2.499910
18780.027344	-2.499910
18780.394531	-2.499910
18780.761719	-2.499910
18781.128906	-2.499910
18781.492188	-2.499910
18781.859375	-2.499910
18782.226562	-2.499910
18782.593750	-2.499910
18782.957031	-2.499910
18783.324219	-2.499910
18783.691406	-2.499910
18784.058594	-2.499910
18784.421875	-2.499910
18784.789062	-2.499911
18785.156250	-2.499911
18785.523438	-2.499911
18785.886719	-2.499911
18786.253906	-2.499911
18786.621094	-2.499911
18786.988281	-2.499911
18787.351562	-2.499911
18787.718750	-2.499911
18788.085938	-2.499911
18788.453125	-2.499911
18788.816406	-2.499911
18789.183594	-2.499911
18789.550781	-2.499911
18789.917969	-2.499911
18790.281250	-2.499911
18790.648438	-2.499911
18791.015625	-2.499911
18791.382812	-2.499911
18791.746094	-2.499911
18792.113281	-2.499911
18792.480469	-2.499911
18792.847656	-2.499911
18793.210938	-2.499911
18793.578125	-2.499911
18793.945312	-2.499911
18794.312500	-2.499911
18794.675781	-2.499911
18795.042969	-2.499911
18795.410156	-2.499911
18795.777344	-2.499911
18796.140625	-2.499911
18796.507812	-2.499911
18796.875000	-2.499911
18797.242188	-2.499911
18797.605469	-2.499911
18797.972656	-2.499911
18798.339844	-2.499912
18798.707031	-2.499912
18799.070312	-2.499912
18799.437500	-2.499912
18799.804688	-2.499912
18800.171875	-2.499912
18800.535156	-2.499912
18800.902344	-2.499912
18801.269531	-2.499912
18801.636719	-2.499912
18802.000000	-2.499912
18802.367188	-2.499912
18802.734375	-2.499912
18803.101562	-2.499912
18803.464844	-2.499912
18803.832031	-2.499912
18804.199219	-2.499912
18804.566406	-2.499912
18804.929688	-2.499912
18805.296875	-2.499912
18805.664062	-2.499912
18806.031250	-2.499912
18806.394531	-2.499912
18806.761719	-2.499912
18807.128906	-2.499912
18807.496094	-2.499912
18807.859375	-2.499912
18808.226562	-2.499912
18808.593750	-2.499912
18808.960938	-2.499912
18809.324219	-2.499912
18809.691406	-2.499912
18810.058594	-2.499912
18810.425781	-2.499912
18810.789062	-2.499912
18811.156250	-2.499912
18811.523438	-2.499912
18811.890625	-2.499913
18812.253906	-2.499913
18812.621094	-2.499913
18812.988281	-2.499913
18813.355469	-2.499913
18813.718750	-2.499913
18814.085938	-2.499913
18814.453125	-2.499913
18814.820312	-2.499913
18815.183594	-2.499913
18815.550781	-2.499913
18815.917969	-2.499913
18816.285156	-2.499913
18816.648438	-2.499913
18817.015625	-2.499913
18817.382812	-2.499913
18817.750000	-2.499913
18818.113281	-2.499913
18818.480469	-2.499913
18818.847656	-2.499913
18819.214844	-2.499913
18819.578125	-2.499913
18819.945312	-2.499913
18820.312500	-2.499913
18820.679688	-2.499913
18821.042969	-2.499913
18821.410156	-2.499913
18821.777344	-2.499913
18822.144531	-2.499913
18822.507812	-2.499913
18822.875000	-2.499913
18823.242188	-2.499913
18823.609375	-2.499913
18823.972656	-2.499913
18824.339844	-2.499913
18824.707031	-2.499913
18825.074219	-2.499913
18825.437500	-2.499913
18825.804688	-2.499914
18826.171875	-2.499914
18826.539062	-2.499914
18826.902344	-2.499914
18827.269531	-2.499914
18827.636719	-2.499914
18828.003906	-2.499914
18828.367188	-2.499914
18828.734375	-2.499914
18829.101562	-2.499914
18829.468750	-2.499914
18829.832031	-2.499914
18830.199219	-2.499914
18830.566406	-2.499914
18830.933594	-2.499914
18831.296875	-2.499914
18831.664062	-2.499914
18832.031250	-2.499914
18832.398438	-2.499914
18832.761719	-2.499914
18833.128906	-2.499914
18833.496094	-2.499914
18833.863281	-2.499914
18834.226562	-2.499914
18834.593750	-2.499914
18834.960938	-2.499914
18835.328125	-2.499914
18835.691406	-2.499914
18836.058594	-2.499914
18836.425781	-2.499914
18836.792969	-2.499914
